,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,StatusCat96NK [A],StatusCat96NK [E],StatusCat96NK [F],StatusCat96NK [L],StatusCat96NK [N],StatusCat96NK [S],DemGender [F],DemGender [M],DemGender [U],DemHomeOwner [H],DemHomeOwner [U]
598,2,4,0,2,20.0,12.5,11.25,,15,66,10,19,37,4,4,12,0,36,,60400.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
599,3,3,2,2,20.0,16.67,16.67,20.0,17,24,16,27,25,6,11,9,0,47,,40700.0,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
600,2,3,2,2,15.0,10.0,8.67,10.0,24,29,11,24,23,5,11,9,0,0,,38900.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
601,4,5,3,4,10.0,10.5,9.4,10.67,19,40,7,23,25,4,12,11,0,24,50.0,94500.0,31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
602,2,11,1,7,4.0,10.5,7.27,10.0,17,105,16,36,59,6,15,25,1,47,61.0,41600.0,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
603,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,15,13,3,6,5,0,35,80.0,109900.0,45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
604,5,19,1,7,8.0,7.8,6.42,10.0,15,79,14,35,62,6,17,25,1,34,66.0,101400.0,39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
605,5,13,1,5,5.0,6.4,4.62,6.0,16,125,19,37,68,8,16,28,1,50,47.0,40700.0,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
606,1,4,0,2,15.0,15.0,10.75,,24,86,9,19,43,4,4,16,0,35,69.0,196900.0,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
607,5,16,5,11,14.0,14.0,11.63,14.0,5,87,29,50,91,11,21,33,1,34,77.0,215600.0,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
608,2,6,1,2,10.0,11.0,11.83,12.0,18,76,17,34,52,6,13,18,0,23,74.0,253500.0,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
609,2,4,1,2,1.0,22.5,16.5,25.0,4,45,12,32,38,6,15,15,0,50,70.0,42100.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
610,1,11,0,6,15.0,15.0,7.82,,16,92,6,18,34,2,2,13,1,11,83.0,120100.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
611,3,7,2,4,15.0,15.0,13.71,15.0,23,56,12,34,46,6,17,20,1,11,62.0,112500.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
612,2,4,2,3,25.0,22.5,15.25,22.5,17,45,13,29,34,6,13,13,0,49,,0.0,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
613,8,23,5,12,5.0,7.88,5.78,7.4,13,78,24,46,76,10,21,32,1,39,64.0,68400.0,32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
614,2,8,1,5,25.0,17.5,7.88,25.0,23,92,13,32,49,6,14,22,0,35,39.0,109400.0,41,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
615,4,21,1,8,6.0,7.25,5.67,5.0,16,123,13,34,66,6,16,30,1,51,,45600.0,50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
616,2,2,1,1,15.0,10.0,10.0,5.0,18,28,10,22,20,4,9,8,0,39,76.0,86600.0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
617,5,22,4,17,10.0,10.2,7.86,10.25,18,113,14,33,75,5,15,29,1,51,68.0,63400.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
618,2,5,0,2,15.0,12.5,15.0,,19,100,13,30,55,6,6,24,0,39,51.0,68400.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
619,4,7,3,6,27.0,23.0,23.86,22.33,17,40,16,30,33,6,13,12,1,40,,97500.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
620,8,49,7,23,10.0,10.75,9.92,10.57,23,105,15,34,76,5,16,28,1,35,83.0,99100.0,29,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
621,5,7,4,4,8.0,7.0,6.43,7.25,17,29,13,25,25,6,12,10,1,30,,0.0,32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
622,2,2,1,1,15.0,12.5,12.5,10.0,18,29,10,23,22,4,10,9,0,8,75.0,57400.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
623,7,11,3,5,6.0,6.43,5.91,6.33,16,45,12,34,39,6,17,17,1,11,53.0,121600.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
624,5,10,5,8,12.0,10.6,9.4,10.6,21,57,14,32,46,6,16,19,1,18,73.0,68500.0,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
625,5,5,3,3,10.0,7.2,7.2,6.33,19,33,13,28,27,6,13,11,1,18,77.0,55300.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
626,3,33,2,17,10.0,43.0,32.06,44.5,26,129,12,33,89,4,14,33,1,15,74.0,90100.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
627,7,9,5,5,10.0,10.57,9.56,11.2,23,33,12,31,31,6,15,13,1,12,40.0,149900.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
628,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,0,40,29.0,80400.0,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
629,2,4,1,2,16.0,13.0,11.5,16.0,16,56,12,26,38,5,10,14,0,44,37.0,77300.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
630,3,5,2,2,7.0,7.67,6.8,8.0,18,24,13,24,22,6,11,9,0,35,49.0,114900.0,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
631,1,3,1,2,25.0,25.0,23.33,25.0,17,47,13,32,38,6,15,15,0,27,,114900.0,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
632,5,15,1,8,10.0,8.6,5.8,5.0,15,93,13,33,59,5,14,23,1,35,39.0,99100.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
633,8,13,6,9,3.0,9.13,7.77,9.5,15,53,16,37,49,6,17,18,1,35,60.0,99100.0,29,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
634,5,6,4,4,8.0,7.4,7.17,7.25,16,29,15,28,26,6,12,10,1,35,47.0,99100.0,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
635,2,4,2,2,15.0,15.0,11.5,15.0,22,52,11,30,42,5,13,15,0,11,,89400.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
636,4,9,1,5,12.0,11.0,10.0,12.0,18,105,14,28,57,6,12,22,0,12,62.0,85900.0,40,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
637,3,12,2,7,10.0,8.0,6.83,7.0,15,81,13,31,57,5,13,21,1,24,59.0,145800.0,37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
638,6,7,3,3,10.0,7.67,7.29,8.67,16,29,16,29,27,6,12,10,1,24,46.0,124500.0,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
639,4,5,1,1,7.0,10.5,9.8,9.0,8,20,25,30,29,9,11,10,1,14,41.0,160100.0,23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
640,2,2,2,2,20.0,20.0,20.0,20.0,21,32,9,25,25,4,11,10,0,14,53.0,129000.0,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
641,2,23,0,11,10.0,8.0,5.78,,19,128,7,17,51,2,2,16,1,14,79.0,123800.0,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
642,2,14,2,7,16.0,15.0,11.21,15.0,17,113,14,33,72,6,15,28,0,40,54.0,93500.0,31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
643,3,4,3,4,10.0,10.0,10.0,10.0,18,33,10,26,24,4,11,10,0,40,31.0,94200.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
644,3,3,2,2,32.0,32.33,32.33,32.5,19,29,13,27,26,6,13,11,1,35,41.0,127600.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
645,5,6,2,3,20.0,10.2,9.0,5.5,15,41,8,24,25,4,12,11,1,14,47.0,115500.0,26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
646,4,12,2,5,10.0,11.0,7.17,10.5,16,104,16,35,65,6,14,25,0,35,68.0,93700.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
647,1,1,1,1,15.0,15.0,15.0,15.0,24,24,8,18,16,3,7,6,0,35,,89600.0,46,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
648,4,6,2,4,3.0,7.25,5.83,8.5,9,41,17,29,29,7,12,11,1,27,24.0,87900.0,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
649,2,2,2,2,18.0,18.0,18.0,18.0,17,21,14,22,21,6,10,8,0,12,35.0,99200.0,32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
650,1,1,0,0,25.0,25.0,25.0,,16,16,12,17,14,5,5,6,0,14,53.0,148100.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
651,2,4,1,2,15.0,12.0,8.0,15.0,16,53,13,32,36,6,14,14,0,18,33.0,89900.0,23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
652,2,4,0,0,17.0,16.0,13.0,,18,42,16,37,37,6,6,15,0,35,,89900.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
653,3,3,1,1,15.0,9.67,9.67,9.0,17,27,12,25,22,6,12,10,0,22,49.0,58300.0,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
654,4,7,2,4,10.0,11.5,9.0,13.0,19,53,9,24,35,4,11,13,1,35,,103400.0,24,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
655,9,21,6,10,4.0,3.33,3.76,4.0,7,82,28,45,83,12,20,31,1,14,54.0,214000.0,38,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
656,2,3,0,1,15.0,13.5,12.33,,26,40,9,29,31,4,4,13,0,15,,88100.0,18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
657,2,2,1,1,16.0,13.0,13.0,16.0,21,31,10,23,22,4,9,8,0,11,26.0,109000.0,18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
658,6,6,2,2,12.0,11.0,11.0,10.0,18,33,15,33,31,6,14,12,1,17,45.0,62900.0,18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
659,6,6,3,3,12.0,11.0,11.0,10.67,15,32,13,32,30,6,15,13,1,35,47.0,100300.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
660,1,15,0,4,10.0,15.0,10.13,,18,124,12,32,72,5,5,30,0,25,60.0,87800.0,45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
661,3,4,2,2,9.0,8.67,7.75,9.5,21,35,12,27,26,6,13,11,0,25,70.0,68600.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
662,4,4,2,2,10.0,6.25,6.25,5.0,19,27,14,27,25,6,12,10,1,24,29.0,99800.0,46,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
663,1,5,0,3,20.0,20.0,23.0,,18,92,15,34,60,6,6,23,0,24,53.0,98300.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
664,1,24,1,9,10.0,15.0,6.92,15.0,6,112,21,40,84,8,18,32,1,26,,65900.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
665,3,3,1,1,10.0,15.0,15.0,15.0,19,31,12,25,25,6,13,11,0,30,,70300.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
666,8,29,6,20,11.0,9.75,8.93,9.67,22,126,14,36,81,6,17,36,1,24,51.0,117300.0,36,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
667,3,6,1,2,20.0,21.67,14.5,20.0,25,56,12,34,44,6,17,18,0,10,45.0,87500.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
668,4,6,2,3,20.0,16.25,13.5,17.5,18,57,13,34,46,6,16,19,0,10,59.0,88000.0,21,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
669,1,12,1,8,16.0,16.0,9.58,16.0,24,122,9,20,53,4,9,23,1,12,73.0,88400.0,45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
670,4,6,3,4,6.0,10.75,9.0,11.0,17,40,13,30,33,6,15,14,1,15,65.0,171700.0,19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
671,1,1,1,1,50.0,50.0,50.0,50.0,24,24,11,22,20,6,11,9,0,35,60.0,115300.0,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
672,1,19,1,13,14.0,14.0,8.42,14.0,21,129,12,29,79,5,12,30,1,12,39.0,109800.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
673,3,3,2,2,25.0,20.33,20.33,23.0,21,32,13,29,28,6,13,11,0,11,75.0,82100.0,24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
674,2,2,1,1,15.0,15.0,15.0,15.0,18,26,11,25,21,5,12,10,0,12,,90700.0,27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
675,6,11,4,8,15.0,17.67,15.09,17.5,17,69,14,35,57,6,17,22,1,14,42.0,127100.0,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
676,2,10,0,5,21.0,18.0,13.1,,26,105,10,29,60,5,5,25,1,12,59.0,93000.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
677,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,0,40,36.0,85400.0,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
678,3,9,1,6,15.0,12.33,11.33,10.0,16,119,13,33,64,5,14,29,1,17,54.0,87100.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
679,3,4,2,2,15.0,13.33,12.5,12.5,18,38,12,32,32,6,15,13,0,17,75.0,87100.0,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
680,2,6,1,4,15.0,15.0,10.33,15.0,18,81,11,29,49,5,13,20,0,0,,152800.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
681,1,1,1,1,23.0,23.0,23.0,23.0,20,20,10,17,15,4,7,6,0,0,27.0,167200.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
682,2,7,1,4,20.0,17.0,9.71,20.0,21,67,13,31,51,6,14,20,1,49,54.0,49700.0,20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
683,6,17,2,9,14.0,15.0,11.06,14.0,18,89,15,35,64,6,17,26,1,27,56.0,80200.0,29,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
684,2,6,1,3,20.0,17.5,10.5,15.0,18,79,15,35,52,6,15,20,0,27,48.0,89900.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
685,8,28,6,13,10.0,10.13,7.79,10.0,23,68,13,34,60,6,17,23,1,40,54.0,85800.0,49,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
686,1,1,0,0,20.0,20.0,20.0,,16,16,11,16,13,5,5,6,0,0,,74400.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
687,1,7,1,5,20.0,20.0,15.71,20.0,17,92,14,32,60,6,15,24,1,0,,85200.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
688,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,0,38,85.0,73000.0,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
689,1,2,1,1,10.0,15.0,12.5,15.0,19,23,22,29,29,3,6,6,0,25,,135700.0,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
690,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,14,12,4,6,5,0,36,,55400.0,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
691,4,21,3,13,10.0,8.75,7.1,8.33,17,124,14,35,79,6,16,31,1,38,53.0,58700.0,31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
692,1,1,0,0,20.0,20.0,20.0,,16,16,12,17,14,5,5,6,0,36,83.0,57900.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
693,4,16,4,8,25.0,11.25,7.38,11.25,21,113,9,20,46,5,14,22,1,41,,67000.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
694,5,8,2,4,10.0,7.8,7.38,8.0,17,43,13,34,37,6,16,16,1,49,48.0,68100.0,31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
695,2,8,2,5,19.0,18.0,12.88,18.0,17,56,8,19,34,5,14,18,1,41,,53800.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
696,1,5,1,3,17.0,17.0,11.8,17.0,17,69,12,29,48,5,12,18,0,40,47.0,76500.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
697,3,6,2,3,4.0,6.67,5.83,5.0,16,21,14,21,21,6,10,9,0,49,,47700.0,27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
698,2,22,2,14,15.0,14.0,10.82,14.0,24,129,11,31,76,6,15,32,1,34,41.0,79400.0,41,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
699,2,35,0,15,25.0,37.5,26.31,,26,128,31,53,131,5,5,34,1,0,72.0,41000.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
700,2,22,1,9,5.0,6.0,5.14,5.0,19,107,11,31,73,6,16,31,1,39,54.0,70600.0,42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
701,1,24,1,13,12.0,12.0,10.38,12.0,17,120,15,32,80,5,13,30,1,40,,95200.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
702,13,21,8,8,5.0,3.69,3.29,3.63,16,43,14,33,39,6,16,15,1,43,,62700.0,26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
703,2,9,0,3,25.0,25.0,23.56,,15,102,29,49,100,7,7,28,0,0,68.0,61000.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
704,0,1,0,0,25.0,0.0,25.0,,22,22,10,10,16,4,4,6,0,12,49.0,91400.0,38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
705,6,15,2,5,10.0,6.0,4.87,5.0,15,122,12,31,64,5,14,28,1,0,62.0,200800.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
706,2,4,0,2,50.0,37.5,23.75,,18,69,13,28,46,6,6,17,0,0,68.0,116600.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
707,6,12,4,6,4.0,4.67,4.42,5.0,20,53,11,29,41,6,15,17,1,40,31.0,90300.0,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
708,3,18,1,8,10.0,10.0,9.61,10.0,18,112,12,33,71,5,15,30,1,43,,43000.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
709,1,2,1,1,25.0,25.0,17.5,25.0,20,31,13,27,25,6,12,10,0,36,70.0,42800.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
710,11,43,8,23,10.0,9.64,7.14,9.63,18,119,12,33,85,5,16,35,1,30,80.0,68800.0,37,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
711,3,15,2,5,12.0,10.67,10.33,10.0,18,68,12,32,58,5,15,22,0,40,,47200.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
712,7,10,4,4,25.0,13.43,17.5,14.5,6,31,28,44,55,11,19,21,1,40,47.0,58000.0,42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
713,2,4,0,1,15.0,13.0,9.0,,20,40,11,29,29,5,5,12,0,18,,76300.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
714,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,15,13,3,6,5,0,43,,56200.0,24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
715,7,63,6,29,10.0,9.29,8.83,9.67,17,130,12,32,91,5,16,32,1,51,,48200.0,23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
716,2,14,1,7,15.0,17.0,10.5,14.0,18,127,8,23,50,4,11,20,1,41,83.0,63900.0,19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
717,1,1,1,1,20.0,20.0,20.0,20.0,24,24,7,17,15,3,7,6,0,35,35.0,91400.0,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
718,3,20,1,9,11.0,9.67,7.35,7.0,16,121,14,34,76,5,14,30,1,17,76.0,65600.0,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
719,1,14,0,6,14.0,14.0,9.5,,19,68,12,30,54,5,5,20,1,36,,81300.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
720,2,2,2,2,30.0,20.0,20.0,20.0,16,27,13,27,23,6,13,11,0,47,,50300.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
721,4,21,4,14,11.0,10.75,6.38,10.75,17,128,16,32,75,6,15,29,1,44,80.0,75600.0,19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
722,3,8,3,5,15.0,14.0,12.63,14.0,22,68,12,34,50,6,17,21,0,40,46.0,120500.0,42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
723,1,6,0,4,20.0,20.0,9.17,,26,116,9,28,55,4,4,23,1,51,,44200.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
724,2,2,2,2,20.0,15.0,15.0,15.0,23,29,10,23,22,4,10,9,0,51,,44200.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
725,3,16,1,7,12.0,11.33,8.0,10.0,19,114,12,32,74,5,14,31,1,40,75.0,101000.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
726,3,13,1,7,15.0,15.0,9.0,15.0,18,111,14,36,73,6,17,29,1,49,,56700.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
727,1,1,1,1,20.0,20.0,20.0,20.0,16,16,13,18,15,5,7,6,0,23,,60100.0,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
728,5,15,4,9,11.0,8.2,8.07,7.75,23,80,11,31,58,5,15,22,1,25,63.0,65700.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
729,2,3,1,2,18.0,15.0,13.33,18.0,20,44,11,27,33,5,11,12,0,35,,171400.0,43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
730,1,1,0,0,20.0,20.0,20.0,,15,15,10,14,12,5,5,6,0,35,,171400.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
731,1,2,1,1,20.0,20.0,15.0,20.0,16,31,11,24,22,5,10,9,0,31,,60100.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
732,1,5,0,1,25.0,30.0,23.0,,18,56,12,34,48,5,5,20,0,40,71.0,71800.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
733,3,15,1,6,15.0,13.33,13.0,15.0,17,92,15,37,71,6,17,27,1,35,79.0,102500.0,40,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
734,3,10,2,5,5.0,6.67,5.1,7.5,17,100,11,28,51,5,12,21,1,42,,88900.0,35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
