TARGET_B,ID,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
0,00038025,,1,1,1,1,$15.00,$15.00,$15.00,$15.00,17,17,10,15,13,4,6,5,F,0,29,70,M,H,"$66,000",49,"$52,780"
1,00038098,$3.00,7,20,5,9,$3.00,$3.86,$4.10,$3.80,15,79,10,29,52,4,13,22,S,1,04,70,F,H,"$165,700",27,"$42,523"
1,00038106,$3.00,12,44,6,21,$2.00,$3.25,$2.80,$3.00,15,113,11,30,71,5,16,30,S,1,04,17,F,H,"$180,600",24,"$42,523"
1,00038111,$7.00,5,18,3,13,$10.00,$5.60,$4.72,$5.00,18,128,13,33,68,6,17,30,S,1,23,84,M,H,"$74,700",39,"$42,523"
0,00038175,,3,23,2,12,$10.00,$11.00,$10.70,$10.50,17,126,13,30,75,6,14,30,S,1,10,46,F,H,"$62,500",12,"$34,939"
0,00038152,,4,4,2,2,$20.00,$15.50,$15.50,$15.00,18,31,12,27,24,6,13,11,A,0,02,69,M,H,"$90,900",22,"$34,939"
0,00038202,,5,10,2,5,$12.00,$10.40,$8.90,$10.00,19,57,14,36,50,6,17,21,S,1,06,76,M,H,"$102,200",7,"$46,722"
0,00038249,,1,10,0,0,$15.00,$15.00,$11.00,,25,94,10,30,61,5,5,23,A,0,20,,F,U,"$94,300",29,"$48,522"
0,00036507,,6,13,2,6,$20.00,$17.17,$14.00,$20.00,18,119,14,36,67,6,17,30,A,1,10,83,F,U,"$86,900",2,"$48,522"
0,00038261,,1,8,1,4,$20.00,$20.00,$13.50,$20.00,17,104,13,32,66,6,15,27,A,0,08,49,U,H,"$61,300",13,"$33,250"
1,00038266,$10.00,0,1,0,0,$15.00,$0.00,$15.00,,23,23,5,5,10,2,2,4,N,0,08,75,F,H,"$59,000",11,"$32,042"
0,00038268,,4,4,3,3,$9.00,$8.00,$8.00,$9.67,16,28,13,24,25,5,10,9,A,1,06,41,F,H,"$74,800",23,"$32,042"
0,00038280,,2,7,0,4,$15.00,$14.50,$9.43,,18,114,13,29,59,6,6,27,A,0,08,62,F,U,"$58,500",33,$0
0,00038269,,2,2,2,2,$40.00,$25.00,$25.00,$25.00,17,28,13,27,24,6,13,11,A,0,08,45,F,H,"$60,300",21,"$32,042"
1,00014552,$16.00,4,20,4,12,$17.00,$15.50,$10.70,$15.50,21,113,14,35,83,6,17,31,S,1,35,48,M,H,"$151,800",33,"$29,808"
1,00038327,$11.00,4,15,1,9,$11.00,$10.50,$10.40,$11.00,18,93,14,35,70,6,17,26,A,1,17,86,M,H,"$73,600",8,"$36,169"
1,00038388,$10.00,3,23,2,13,$10.00,$8.33,$7.26,$7.50,15,128,12,31,77,5,13,30,S,1,06,49,F,H,"$95,500",5,"$37,016"
1,00038392,$20.00,2,2,0,0,$20.00,$20.00,$20.00,,18,32,10,24,22,4,4,9,A,0,06,63,F,H,"$111,900",7,"$52,147"
0,00036516,,3,4,1,1,$10.00,$7.67,$6.75,$3.00,19,29,13,26,24,6,12,10,A,0,08,27,F,U,"$104,000",15,$0
0,00038425,,1,1,1,1,$20.00,$20.00,$20.00,$20.00,16,16,11,16,13,5,7,6,F,0,14,51,M,H,"$244,400",25,"$62,830"
0,00038438,,2,2,2,2,$25.00,$17.50,$17.50,$17.50,17,28,13,25,23,6,13,11,A,0,11,73,M,U,"$143,200",27,$0
1,00010287,$15.00,3,27,3,13,$10.00,$10.00,$8.30,$10.00,6,123,29,49,101,6,16,35,A,1,14,83,F,H,"$125,800",26,"$62,830"
0,00038700,,2,5,0,1,$24.00,$23.00,$15.20,,18,78,13,34,48,6,6,20,A,0,14,,U,U,"$125,800",26,"$62,830"
1,00038519,$2.00,5,17,3,12,$2.00,$4.00,$3.12,$4.33,17,88,12,28,56,5,12,21,S,1,11,51,F,H,"$109,800",30,"$41,607"
1,00013239,$3.00,7,12,5,6,$3.00,$3.14,$2.92,$3.20,17,41,26,43,51,6,15,16,A,1,23,68,M,H,"$308,300",31,"$41,607"
1,00038539,$13.00,5,10,3,5,$8.00,$6.60,$5.50,$6.67,19,44,12,31,38,6,16,16,S,1,23,65,F,U,"$145,800",39,"$62,781"
0,00038538,,3,4,1,1,$15.00,$7.67,$8.25,$5.00,17,36,13,34,33,6,16,14,A,0,23,,F,U,"$145,800",39,"$62,781"
0,00038554,,2,3,1,1,$10.00,$9.00,$9.33,$8.00,15,17,11,15,14,5,7,6,N,0,03,,M,U,"$192,900",30,$0
0,00038562,,4,12,2,6,$10.00,$9.50,$6.08,$9.00,16,127,12,29,68,5,12,27,A,0,02,55,M,H,"$183,800",32,"$39,314"
1,00038580,$10.00,1,11,0,7,$20.00,$20.00,$14.82,,26,113,10,31,68,5,5,27,A,1,20,61,M,H,"$114,400",27,"$46,777"
1,00038591,$10.00,2,28,1,14,$13.00,$13.00,$12.42,$13.00,20,113,12,33,82,5,15,29,A,1,19,47,M,U,"$104,000",7,$0
1,00038632,$38.00,12,45,9,24,$20.00,$20.67,$13.51,$21.00,16,129,13,33,87,5,16,34,S,1,12,47,F,H,"$86,000",23,"$56,969"
1,00038642,$10.00,1,1,1,1,$15.00,$15.00,$15.00,$15.00,20,20,8,14,13,3,6,5,F,0,18,23,M,U,"$73,100",43,"$46,002"
0,00038677,,1,16,1,12,$10.00,$10.00,$16.06,$10.00,18,122,13,28,75,5,11,27,A,1,11,62,F,H,"$245,200",15,"$40,708"
0,00038663,,3,10,1,5,$10.00,$11.33,$9.00,$12.00,19,93,13,33,63,6,15,24,S,1,19,51,F,H,"$90,000",13,"$40,708"
1,00038664,$30.00,1,1,1,1,$30.00,$30.00,$30.00,$30.00,17,17,11,16,14,5,7,6,F,0,11,65,M,H,"$102,500",15,"$56,250"
0,00038692,,3,7,1,3,$20.00,$20.00,$16.43,$20.00,19,86,15,36,56,6,16,23,A,0,21,70,M,U,"$226,900",0,$0
0,00038698,,2,2,1,1,$20.00,$12.50,$12.50,$20.00,20,28,10,22,21,4,9,8,A,0,21,27,M,U,"$226,900",0,$0
1,00038707,$17.00,7,8,4,5,$12.00,$10.71,$10.00,$11.25,17,41,14,31,37,6,16,15,S,1,23,,M,U,"$333,300",41,$0
1,00038734,$26.00,1,5,0,2,$26.00,$26.00,$16.00,,16,76,11,28,46,5,5,18,A,0,23,27,F,H,"$197,900",31,"$38,906"
0,00002989,,2,4,1,1,$20.00,$22.50,$23.75,$25.00,16,28,20,32,34,3,9,10,A,0,04,17,M,H,"$85,100",27,"$61,132"
1,00038820,$20.00,5,26,4,16,$7.00,$8.40,$9.58,$9.25,22,124,13,32,77,6,16,31,S,1,23,84,M,H,"$133,200",38,"$68,869"
1,00038812,$17.00,1,6,0,3,$17.00,$17.00,$14.33,,15,75,14,32,55,5,5,20,A,1,03,74,F,H,"$377,200",30,"$68,869"
1,00039935,$4.00,7,8,4,4,$4.00,$4.14,$4.00,$4.00,21,32,11,27,27,6,14,12,A,1,33,37,M,U,"$146,400",25,"$68,869"
0,00038857,,1,1,1,1,$50.00,$50.00,$50.00,$50.00,17,17,11,16,14,5,7,6,F,0,10,23,F,U,"$41,900",11,"$27,793"
0,00038882,,1,6,0,3,$15.00,$15.00,$9.67,,26,111,9,28,56,4,4,24,A,0,10,45,F,H,"$53,000",21,"$27,793"
0,00036677,,4,4,2,2,$10.00,$8.75,$8.75,$7.50,16,27,14,27,24,6,12,10,A,1,17,35,F,U,"$79,000",27,"$44,248"
0,00038761,,1,11,0,8,$18.00,$18.00,$9.55,,24,115,10,29,72,5,5,30,A,1,22,45,F,U,"$111,300",43,$0
1,00038924,$20.00,2,2,1,1,$20.00,$15.00,$15.00,$10.00,18,33,10,25,23,4,10,9,A,0,08,65,M,H,"$74,000",22,"$32,229"
1,00038944,$25.00,1,6,1,5,$25.00,$25.00,$16.33,$25.00,17,105,14,32,63,6,15,26,A,1,08,40,M,H,"$80,900",20,"$32,229"
0,00038958,,8,24,6,11,$5.00,$7.50,$5.96,$7.17,18,57,13,33,54,6,16,21,S,1,21,41,F,H,"$57,900",32,"$40,290"
0,00006273,,4,40,3,16,$11.00,$10.75,$9.60,$11.00,21,130,17,36,104,7,18,36,S,1,17,80,F,H,"$78,300",35,"$40,290"
1,00038987,$13.00,5,21,2,13,$10.00,$14.40,$11.19,$10.00,21,128,13,32,78,6,16,32,S,1,20,71,F,H,"$131,400",27,"$47,750"
0,00039025,,8,10,3,5,$10.00,$8.00,$7.20,$8.33,16,52,14,35,41,6,16,16,A,1,26,7,M,H,"$128,400",26,"$60,584"
1,00039031,$15.00,2,7,1,4,$10.00,$15.00,$7.86,$20.00,16,77,13,28,48,5,11,17,A,0,02,43,F,U,"$120,000",43,"$60,584"
0,00039083,,1,3,0,1,$20.00,$20.00,$10.00,,26,81,10,21,29,4,4,11,A,0,23,55,M,H,"$142,400",41,"$40,032"
1,00189848,$12.00,10,30,5,11,$12.00,$10.00,$9.73,$10.00,4,87,27,48,83,11,21,31,A,1,26,79,M,U,"$88,500",35,"$40,032"
1,00185030,$10.00,4,13,2,6,$4.00,$12.00,$10.15,$12.00,18,122,16,37,73,6,16,29,S,1,03,80,M,H,"$82,400",22,"$43,600"
0,00037729,,11,34,8,16,$2.00,$1.55,$1.50,$1.75,16,105,11,27,55,6,16,26,S,1,09,87,M,U,"$88,200",17,$0
0,00039217,,3,6,1,2,$20.00,$17.33,$12.67,$18.00,18,53,13,34,44,6,16,18,A,0,33,51,F,H,"$48,800",38,"$55,378"
1,00039257,$25.00,2,8,2,4,$20.00,$15.00,$9.25,$15.00,16,68,14,31,54,6,14,19,A,0,18,27,U,H,"$109,300",37,"$59,874"
1,00039246,$5.00,7,8,4,4,$5.00,$4.43,$4.25,$4.50,17,29,12,25,25,6,12,10,A,1,18,73,F,H,"$109,300",37,"$59,874"
0,00039277,,5,6,3,4,$15.00,$11.80,$10.83,$10.67,20,42,12,31,34,6,15,14,A,0,34,69,F,H,"$136,300",27,"$72,385"
0,00039289,,3,32,3,17,$15.00,$10.33,$6.91,$10.33,21,124,13,31,78,6,16,32,A,1,34,68,F,U,"$136,300",27,$0
1,00037090,$20.00,2,10,1,4,$16.00,$16.00,$13.70,$16.00,25,65,11,32,54,6,16,22,A,0,21,67,M,H,"$136,300",14,"$91,874"
1,00039326,$8.00,5,8,3,4,$10.00,$8.80,$7.75,$8.67,17,41,14,35,40,6,16,15,A,1,34,39,F,U,"$136,300",27,"$103,549"
0,00039348,,2,9,0,2,$30.00,$27.50,$23.33,,15,112,13,33,61,6,6,28,A,0,03,,M,H,"$113,600",37,"$40,723"
0,00039538,,1,16,0,8,$10.00,$10.00,$8.13,,26,130,9,26,66,4,4,27,A,1,26,76,M,U,"$112,500",23,$0
0,00012415,,11,17,7,11,$20.00,$30.27,$29.00,$31.00,15,57,31,51,79,6,17,22,A,1,21,63,M,H,"$64,100",25,"$40,208"
1,00039438,$4.00,6,7,4,4,$4.00,$4.17,$4.14,$4.00,18,33,11,28,26,6,14,12,A,1,24,73,F,H,"$134,400",22,"$41,999"
0,00039530,,4,5,2,3,$15.00,$11.25,$9.60,$12.50,15,41,12,30,31,5,13,13,A,0,15,38,M,H,"$73,900",20,"$41,999"
1,00039479,$4.00,10,26,5,13,$4.00,$4.60,$4.11,$4.00,15,124,11,33,73,6,17,31,S,1,27,64,M,H,"$128,700",28,"$46,332"
0,00039484,,4,4,3,3,$10.00,$7.50,$7.50,$6.67,18,29,13,26,24,6,12,10,A,1,21,69,F,H,"$63,700",24,"$36,364"
0,00039505,,4,6,3,4,$12.00,$10.75,$9.17,$11.33,21,45,12,28,33,6,14,14,A,1,23,59,M,H,"$158,500",30,"$70,410"
1,00039613,$5.00,3,14,1,6,$10.00,$14.00,$9.69,$14.00,18,111,13,34,66,6,16,27,A,0,21,41,F,H,"$70,100",29,"$49,518"
0,00039761,,2,6,2,4,$15.00,$13.50,$10.50,$13.50,23,52,12,22,27,5,10,12,A,0,13,81,M,H,"$254,700",41,"$76,873"
1,00033393,$10.00,2,2,1,1,$25.00,$22.50,$22.50,$20.00,26,33,11,29,27,5,13,11,A,0,35,46,F,H,"$157,100",47,"$76,873"
0,00039632,,6,18,4,10,$10.00,$8.83,$7.22,$8.25,20,80,13,32,63,6,16,24,S,1,35,58,F,H,"$164,500",26,"$76,873"
1,00039667,$15.00,3,7,3,7,$15.00,$15.00,$13.71,$15.00,20,92,13,34,62,6,16,24,A,1,18,75,M,H,"$80,900",26,"$38,794"
1,00039770,$20.00,4,5,2,2,$10.00,$12.50,$11.00,$15.00,20,40,12,32,34,6,15,14,A,0,12,,F,U,"$134,200",31,"$61,343"
0,00039816,,1,4,0,2,$30.00,$30.00,$14.75,,26,83,5,17,27,2,2,8,A,0,20,72,F,U,"$98,700",29,$0
0,00039862,,1,1,0,0,$50.00,$50.00,$50.00,,16,16,12,17,14,5,5,6,F,0,29,63,F,H,"$129,200",49,"$71,392"
0,00038144,,3,10,2,7,$13.00,$12.33,$8.40,$12.00,18,105,15,34,63,6,15,27,A,1,08,75,F,H,"$129,200",26,"$71,392"
0,00039885,,4,6,2,4,$12.00,$11.00,$9.33,$11.00,18,44,9,22,27,4,10,10,A,1,20,27,M,H,"$95,600",32,"$71,392"
0,00039913,,7,9,5,6,$10.00,$8.14,$7.44,$8.40,17,41,16,35,39,6,15,14,A,1,29,,M,H,"$138,600",50,"$68,219"
1,00012515,$20.00,7,24,5,9,$15.00,$13.14,$11.46,$14.00,17,110,30,48,98,6,17,33,S,1,33,78,M,H,"$55,300",23,"$42,295"
0,00039931,,2,2,2,2,$25.00,$25.00,$25.00,$25.00,17,24,13,23,21,6,11,9,N,0,23,57,F,H,"$406,300",46,"$42,295"
1,00039967,$75.00,1,1,1,1,$50.00,$50.00,$50.00,$50.00,24,24,11,22,20,6,11,9,N,0,28,67,M,U,"$128,900",45,"$52,974"
1,00189749,$10.00,4,15,3,10,$11.00,$10.75,$9.00,$10.67,4,68,10,18,33,4,8,14,E,1,17,75,M,U,"$109,300",24,"$59,226"
1,00040058,$25.00,3,12,3,9,$20.00,$18.00,$11.67,$18.00,25,130,11,31,62,6,17,30,A,1,26,87,F,H,"$118,700",46,"$42,429"
1,00040055,$25.00,2,9,0,3,$20.00,$20.00,$17.89,,15,81,13,34,62,6,6,23,A,1,26,81,F,U,"$118,700",46,$0
1,00040105,$23.00,2,9,0,1,$15.00,$19.00,$15.00,,17,68,13,32,54,6,6,21,A,0,21,51,F,H,"$70,000",23,"$40,925"
0,00040138,,1,7,0,3,$20.00,$20.00,$13.86,,18,85,13,32,59,6,6,23,A,0,33,37,M,H,"$59,400",48,"$51,926"
1,00190377,$24.00,4,19,2,9,$24.00,$24.50,$17.89,$24.50,16,106,4,12,40,2,6,19,E,0,00,,F,U,"$72,000",0,$0
1,00039542,$5.00,1,1,1,1,$16.00,$16.00,$16.00,$16.00,18,18,10,15,12,4,6,5,F,0,20,,F,U,"$89,300",33,$0
0,00040193,,1,3,0,2,$15.00,$15.00,$10.33,,22,67,10,17,22,4,4,9,A,0,27,38,M,H,"$99,600",28,"$63,202"
0,00040234,,4,14,3,8,$8.00,$8.25,$6.71,$7.67,21,76,10,29,53,5,15,21,A,1,33,51,F,U,"$69,900",38,$0
0,00040224,,2,3,1,1,$25.00,$17.50,$13.33,$10.00,18,40,13,31,32,6,14,13,A,0,28,45,M,H,"$111,700",28,"$35,446"
0,00040335,,4,5,3,3,$6.25,$6.25,$7.00,$6.25,19,32,14,28,27,6,12,10,A,0,30,,F,U,"$53,300",23,"$35,446"
0,00040232,,2,12,0,4,$25.00,$25.00,$13.33,,18,68,13,35,56,6,6,23,S,1,33,79,M,H,"$69,300",38,"$35,446"
1,00040283,$25.00,3,15,1,9,$25.00,$35.00,$15.20,$30.00,18,124,13,35,78,6,17,33,S,1,27,42,F,H,"$80,100",37,"$36,946"
0,00010812,,6,26,4,11,$14.00,$14.33,$11.77,$14.50,5,75,31,50,90,7,18,26,S,1,28,,M,U,"$84,700",34,$0
0,00040276,,9,22,5,10,$5.00,$4.78,$4.64,$4.40,15,88,15,37,62,6,17,26,A,1,26,54,F,H,"$74,700",41,"$36,946"
1,00040520,$10.00,2,13,1,7,$10.00,$11.00,$9.54,$10.00,18,105,13,33,69,6,15,25,S,1,13,86,F,H,"$96,500",43,"$44,404"
0,00040313,,2,7,0,2,$35.00,$30.00,$15.86,,17,75,15,37,59,6,6,23,A,0,27,71,F,U,"$73,600",25,$0
1,00040341,$15.00,3,8,1,3,$16.00,$14.67,$10.00,$16.00,17,65,13,27,46,6,12,16,A,0,18,73,F,H,"$90,200",28,"$43,310"
1,00040338,$21.00,3,5,2,3,$15.00,$15.33,$12.40,$15.50,26,41,10,32,35,5,16,15,A,1,18,28,F,U,"$90,200",28,$0
1,00039659,$20.00,6,12,5,8,$15.00,$14.00,$12.33,$13.80,19,53,13,33,47,6,17,19,S,1,21,43,M,U,"$89,700",29,"$43,310"
1,00050640,$5.00,4,18,1,13,$8.00,$7.75,$6.06,$6.00,15,127,9,24,57,4,10,23,S,1,39,76,M,H,"$90,800",24,"$43,310"
0,00039695,,2,15,1,6,$25.00,$22.50,$11.13,$25.00,17,80,15,37,67,6,17,27,A,1,17,60,M,U,"$87,400",25,$0
0,00185153,,2,4,2,2,$25.00,$260.00,$138.75,$260.00,5,29,39,53,52,6,13,11,A,0,00,,F,U,"$80,200",0,$0
1,00187639,$10.00,3,6,2,5,$10.00,$10.00,$8.33,$10.00,21,43,6,14,18,2,6,8,E,0,23,,M,U,"$132,700",30,$0
0,00040396,,4,20,1,10,$6.00,$6.50,$5.20,$6.00,21,128,10,31,71,5,15,31,A,1,40,72,M,H,"$107,100",37,"$64,434"
1,00040379,$6.00,4,8,3,7,$10.00,$6.25,$5.38,$6.67,16,53,14,33,44,6,14,17,S,1,35,36,M,H,"$235,700",21,"$64,434"
0,00040383,,3,8,0,2,$7.00,$8.00,$6.38,,15,74,12,31,45,6,6,17,A,0,29,84,F,H,"$72,400",53,"$64,434"
1,00040407,$10.00,2,11,1,5,$17.00,$17.00,$11.55,$17.00,19,113,15,30,65,6,13,25,A,0,31,74,M,H,"$178,500",0,"$69,558"
1,00040421,$5.00,8,26,6,12,$24.00,$7.38,$6.27,$5.00,18,68,14,34,59,6,17,22,S,1,24,58,M,H,"$127,000",41,"$69,558"
1,00040516,$21.00,2,6,0,2,$15.00,$15.00,$12.33,,15,70,12,32,53,5,5,20,A,0,23,82,F,U,"$193,800",44,"$79,524"
0,00040501,,1,1,1,1,$20.00,$20.00,$20.00,$20.00,17,17,10,15,13,4,6,5,F,0,13,67,M,H,"$325,000",56,"$79,524"
1,00040566,$17.00,6,7,1,1,$15.00,$12.17,$10.86,$17.00,18,38,14,34,35,6,15,13,S,1,17,56,F,U,"$153,000",7,"$76,025"
0,00040565,,4,6,1,2,$15.00,$9.25,$7.50,$6.00,20,40,12,31,35,6,16,15,A,0,11,49,M,H,"$179,300",31,"$76,025"
0,00008639,,0,11,0,4,$25.00,$0.00,$17.18,,14,67,36,36,83,5,5,20,A,1,31,73,M,H,"$84,200",0,$0
1,00040637,$20.00,6,20,4,11,$24.00,$19.00,$12.50,$19.75,22,124,13,35,65,6,17,30,S,1,31,65,F,H,"$84,200",0,$0
0,00040664,,2,11,0,7,$21.00,$19.00,$11.75,,25,118,11,32,70,6,6,32,A,1,24,79,F,H,"$83,800",44,"$55,882"
0,00040659,,1,7,0,4,$6.00,$15.00,$11.29,,16,79,13,32,53,6,6,21,A,1,27,78,M,H,"$67,200",33,"$55,882"
1,00002085,$20.00,6,13,4,8,$20.00,$19.67,$19.31,$20.75,7,64,27,49,85,11,22,31,A,1,27,52,M,H,"$85,200",41,"$55,882"
1,00040655,$20.00,1,9,0,5,$20.00,$20.00,$11.00,,18,69,13,32,51,6,6,20,A,1,26,61,M,H,"$81,000",50,"$55,882"
1,00035581,$15.00,2,7,1,4,$15.00,$13.00,$10.43,$11.00,20,87,14,31,42,4,11,15,A,0,12,68,M,U,"$90,600",35,$0
0,00080946,,2,5,1,3,$55.00,$52.50,$39.00,$50.00,18,76,8,25,41,4,13,18,A,0,36,,F,U,"$65,100",38,"$33,583"
0,00040757,,4,4,3,3,$15.00,$12.50,$12.50,$11.67,17,24,13,23,23,6,11,9,N,1,24,85,M,U,"$83,500",37,$0
0,00040804,,4,7,2,3,$5.00,$7.50,$6.14,$7.50,18,41,13,31,35,6,14,14,A,1,37,72,M,U,"$78,800",45,"$33,581"
0,00040820,,6,19,6,12,$15.00,$8.00,$7.63,$8.00,18,93,14,32,65,6,17,25,S,1,41,70,F,H,"$53,500",52,"$33,581"
0,00040845,,1,1,1,1,$20.00,$20.00,$20.00,$20.00,17,17,10,15,13,4,6,5,F,0,40,,F,H,"$88,300",34,"$64,275"
0,00013424,,7,25,4,10,$10.00,$10.57,$9.08,$10.50,18,74,28,49,80,6,17,25,S,1,12,,F,U,"$96,100",29,$0
1,00016871,$20.00,2,12,1,4,$20.00,$20.00,$14.75,$20.00,23,69,12,33,59,6,16,22,S,1,34,75,M,U,"$148,800",20,"$79,249"
0,00040891,,4,6,2,3,$50.00,$50.00,$50.00,$50.00,25,57,13,35,51,6,17,21,A,0,36,77,F,H,"$93,300",39,"$79,249"
1,00040919,$10.00,6,12,3,6,$11.00,$9.67,$7.17,$11.00,16,115,11,25,43,5,11,15,A,1,28,79,U,U,"$77,200",60,"$44,789"
1,00040968,$17.00,3,6,2,5,$20.00,$16.67,$13.67,$17.50,17,51,13,34,45,6,16,18,A,1,40,,F,U,"$96,100",36,$0
1,00040956,$25.00,1,1,0,0,$15.00,$15.00,$15.00,,15,15,7,9,9,2,2,3,E,0,37,73,F,U,"$87,600",41,"$52,299"
1,00011115,$10.00,2,8,2,4,$20.00,$15.00,$13.75,$15.00,6,81,27,42,76,6,13,20,A,0,40,47,M,H,"$95,400",37,"$52,299"
0,00040977,,1,9,0,5,$25.00,$25.00,$11.44,,18,122,13,29,62,6,6,27,A,1,36,59,F,H,"$70,000",34,"$52,299"
0,00041000,,3,5,2,4,$30.00,$20.33,$18.20,$15.50,26,41,13,35,38,5,16,15,A,0,29,,F,U,"$90,700",59,$0
0,00039070,,1,3,0,1,$25.00,$25.00,$21.67,,18,52,13,27,37,6,6,16,A,0,33,56,M,H,"$92,400",30,"$48,226"
1,00041434,$5.00,3,17,2,7,$5.00,$9.67,$6.59,$8.50,17,130,12,31,72,6,15,29,A,1,10,50,M,H,"$78,200",38,"$48,226"
0,00041068,,2,4,1,1,$13.00,$14.00,$11.00,$13.00,17,39,13,32,32,6,14,13,A,0,24,,M,U,"$136,500",37,$0
1,00040351,$30.00,1,5,0,3,$30.00,$30.00,$28.00,,17,93,15,28,56,6,6,21,A,0,18,,U,U,"$107,400",38,$0
1,00041091,$10.00,3,14,1,10,$10.00,$9.00,$7.21,$10.00,18,120,15,34,68,6,14,28,S,1,29,71,F,H,"$66,100",46,"$66,256"
1,00041089,$5.00,3,24,0,10,$11.00,$9.67,$7.08,,19,110,10,25,64,4,4,24,S,1,28,75,F,U,"$88,300",33,"$66,256"
0,00041078,,1,3,0,1,$15.00,$15.00,$10.33,,18,52,10,24,32,4,4,11,A,0,24,53,F,H,"$89,100",30,"$66,256"
0,00041094,,3,18,1,10,$10.00,$7.33,$11.78,$10.00,16,123,14,33,80,5,13,31,S,1,30,,M,H,"$83,200",27,"$66,256"
1,00041222,$20.00,2,9,1,6,$20.00,$20.00,$11.44,$20.00,18,125,13,35,63,6,17,29,A,0,21,32,M,U,"$95,600",30,$0
1,00041187,$15.00,2,2,2,2,$15.00,$15.00,$15.00,$15.00,21,28,11,22,23,4,10,9,A,0,10,,M,U,"$51,400",15,$0
0,00043706,,5,5,2,2,$10.00,$7.60,$7.60,$6.50,16,29,13,26,24,6,12,10,A,0,20,,M,H,"$50,800",55,"$32,547"
0,00041221,,1,8,1,4,$15.00,$15.00,$8.38,$15.00,17,113,7,15,31,2,6,12,A,1,10,76,M,H,"$54,500",35,"$56,069"
1,00041243,$12.00,2,11,0,6,$12.00,$11.00,$9.82,,20,102,13,33,64,6,6,26,A,1,16,75,F,U,"$55,600",45,$0
1,00033003,$8.00,7,8,3,4,$10.00,$7.71,$7.38,$8.00,16,45,16,33,38,6,14,14,A,0,24,45,F,U,"$83,100",28,"$51,939"
0,00044604,,4,15,3,7,$2.00,$6.75,$4.87,$7.33,16,77,7,24,44,4,13,19,A,1,31,,U,U,"$57,100",47,$0
1,00041288,$9.00,9,11,6,7,$6.00,$5.11,$5.00,$4.83,17,41,7,23,27,4,14,13,S,1,08,84,M,H,"$46,600",25,"$33,286"
1,00041312,$23.00,1,11,0,6,$17.00,$17.00,$11.09,,18,123,15,34,71,6,6,31,A,1,09,67,F,H,"$57,700",30,"$33,286"
0,00041295,,2,6,2,3,$3.00,$9.00,$4.83,$9.00,18,52,11,27,34,5,11,13,A,0,08,59,F,U,"$73,000",42,"$33,286"
0,00041332,,1,7,1,6,$20.00,$20.00,$15.71,$20.00,21,104,12,31,66,6,15,25,A,1,25,,F,U,"$55,000",14,$0
1,00041325,$12.00,5,6,1,2,$7.00,$6.20,$5.67,$7.00,18,41,12,27,25,6,12,11,A,0,16,34,F,U,"$80,300",34,$0
0,00041022,,1,1,1,1,$15.00,$15.00,$15.00,$15.00,16,16,11,16,13,4,6,5,F,0,25,71,M,U,"$55,000",14,"$34,909"
1,00041384,$12.00,5,14,3,6,$13.00,$12.00,$9.43,$12.67,19,77,13,34,59,6,16,23,S,1,21,46,F,H,"$55,600",35,"$48,602"
0,00041376,,4,4,2,2,$14.00,$12.25,$12.25,$12.00,17,32,13,29,28,6,13,11,A,0,16,56,F,U,"$59,700",37,$0
0,00041396,,2,6,1,3,$18.00,$17.00,$14.50,$16.00,21,81,12,32,55,6,16,23,A,0,21,62,F,H,"$60,700",37,"$37,692"
1,00041448,$15.00,5,7,2,3,$12.00,$11.40,$9.86,$11.00,17,44,15,33,37,6,15,15,A,1,03,55,F,U,"$150,300",31,$0
1,00041445,$35.00,1,2,0,0,$20.00,$20.00,$17.50,,26,35,9,25,24,4,4,10,A,0,12,45,M,H,"$100,700",26,"$61,534"
0,00041463,,1,1,0,0,$20.00,$20.00,$20.00,,20,20,10,17,14,4,4,6,F,0,21,43,F,H,"$32,500",19,"$35,460"
1,00041482,$5.00,7,17,4,11,$5.00,$5.00,$3.41,$5.00,18,125,11,30,60,6,16,28,A,1,30,72,F,H,"$51,300",34,"$35,460"
1,00041545,$5.00,4,19,2,9,$5.00,$6.50,$5.79,$7.00,15,105,13,29,64,5,12,25,S,1,18,,M,U,"$65,800",25,$0
0,00041512,,2,8,2,4,$20.00,$20.00,$17.63,$20.00,19,52,14,36,50,6,17,19,A,0,12,34,F,H,"$90,600",25,"$61,471"
1,00041537,$50.00,6,7,3,3,$15.00,$15.83,$14.29,$16.67,17,44,13,31,37,6,15,15,A,1,18,36,F,U,"$74,200",35,$0
1,00190626,$10.00,2,14,2,11,$10.00,$14.00,$8.79,$14.00,22,130,12,31,73,6,16,31,S,1,30,68,M,U,"$76,800",44,"$59,625"
1,00041569,$18.00,3,6,1,2,$18.00,$14.33,$10.00,$16.00,17,53,15,36,45,6,16,18,A,0,03,72,F,H,"$107,900",11,"$82,495"
0,00011048,,5,12,4,7,$10.00,$10.00,$7.92,$10.00,17,65,19,35,68,6,15,19,A,0,07,73,F,H,"$76,900",31,"$82,495"
